name,body,kind,type,category,theme,color,lat,lon,lod,dimension,description
Weigel,Moon,surface,Crater,crater,crater,#ff5faa,-58.39,-39.34,5,~35 km diameter,Weigel is a transitional complex crater 35 km across in the high southern latitudes of the lunar nearside
Weinek,Moon,surface,Crater,crater,crater,#ff5faa,-27.57,37.06,5,~32 km diameter,Weinek is a transitional complex crater 32 km across in the southern equatorial belt of the lunar nearside
Weird,Moon,surface,Astronaut-named features,landing,landing,#ffe500,-3.64,-17.46,5,~0 km diameter,Weird is an astronaut-named landmark in the equatorial region of the lunar nearside
Weiss,Moon,surface,Crater,crater,crater,#ff5faa,-31.76,-19.59,5,~67 km diameter,Weiss is a complex impact crater 67 km across in the southern mid-latitudes of the lunar nearside
Werner,Moon,surface,Crater,crater,crater,#ff5faa,-28.03,3.29,5,~71 km diameter,Werner is a complex impact crater 71 km across in the southern equatorial belt of the lunar nearside
Wessex Cleft,Moon,surface,Astronaut-named features,landing,landing,#ffe500,20.34,30.89,5,~3 km diameter,Wessex Cleft is an astronaut-named landmark in the northern equatorial belt of the lunar nearside
West,Moon,surface,Astronaut-named features,landing,landing,#ffe500,0.67,23.49,5,~0 km diameter,West is an astronaut-named landmark in the equatorial region of the lunar nearside
Wexler,Moon,surface,Crater,crater,crater,#ff5faa,-68.88,90.71,5,~52 km diameter,Wexler is a complex impact crater 52 km across in the high southern latitudes of the limb region between nearside and farside
Weyl,Moon,surface,Crater,crater,crater,#ff5faa,15.97,-120.53,4,~123 km diameter,Weyl is a large complex crater 123 km in diameter in the northern equatorial belt of the lunar farside
Whewell,Moon,surface,Crater,crater,crater,#ff5faa,4.16,13.73,5,~13 km diameter,Whewell is a simple impact crater 13 km across in the equatorial region of the lunar nearside
Whipple,Moon,surface,Crater,crater,crater,#ff5faa,89.14,120.02,5,~15 km diameter,Whipple is a simple impact crater 15 km across in the polar region of the lunar farside
Whitaker,Moon,surface,Crater,crater,crater,#ff5faa,-84.67,0.69,5,~20 km diameter,Whitaker is a transitional complex crater 20 km across in the south-polar region of the lunar nearside
White,Moon,surface,Crater,crater,crater,#ff5faa,-44.8,-159.04,5,~42 km diameter,White is a complex impact crater 42 km across in the southern mid-latitudes of the lunar farside
Wichmann,Moon,surface,Crater,crater,crater,#ff5faa,-7.54,-38.13,5,~10 km diameter,Wichmann is a simple impact crater 10 km across in the equatorial region of the lunar nearside
Widmannstätten,Moon,surface,Crater,crater,crater,#ff5faa,-6.09,85.43,5,~53 km diameter,Widmannstätten is a complex impact crater 53 km across in the equatorial region of the limb region between nearside and farside
Wiechert,Moon,surface,Crater,crater,crater,#ff5faa,-84.03,164.7,5,~41 km diameter,Wiechert is a complex impact crater 41 km across in the south-polar region of the lunar farside
Wiener,Moon,surface,Crater,crater,crater,#ff5faa,40.9,146.51,4,~113 km diameter,Wiener is a large complex crater 113 km in diameter in the northern mid-latitudes of the lunar farside
Wildt,Moon,surface,Crater,crater,crater,#ff5faa,9.02,75.83,5,~12 km diameter,Wildt is a simple impact crater 12 km across in the equatorial region of the lunar nearside
Wilhelm,Moon,surface,Crater,crater,crater,#ff5faa,-43.21,-20.94,4,~101 km diameter,Wilhelm is a large complex crater 101 km in diameter in the southern mid-latitudes of the lunar nearside
Wilkins,Moon,surface,Crater,crater,crater,#ff5faa,-29.58,19.58,5,~59 km diameter,Wilkins is a complex impact crater 59 km across in the southern equatorial belt of the lunar nearside
Williams,Moon,surface,Crater,crater,crater,#ff5faa,42.02,37.31,5,~36 km diameter,Williams is a transitional complex crater 36 km across in the northern mid-latitudes of the lunar nearside
Wilsing,Moon,surface,Crater,crater,crater,#ff5faa,-20.97,-155.05,5,~67 km diameter,Wilsing is a complex impact crater 67 km across in the southern equatorial belt of the lunar farside
Wilson,Moon,surface,Crater,crater,crater,#ff5faa,-69.33,-42.83,5,~67 km diameter,Wilson is a complex impact crater 67 km across in the high southern latitudes of the lunar nearside
Winkler,Moon,surface,Crater,crater,crater,#ff5faa,42.23,-178.81,5,~23 km diameter,Winkler is a transitional complex crater 23 km across in the northern mid-latitudes of the lunar farside
Winlock,Moon,surface,Crater,crater,crater,#ff5faa,35.4,-105.92,5,~64 km diameter,Winlock is a complex impact crater 64 km across in the northern mid-latitudes of the lunar farside
Winthrop,Moon,surface,Crater,crater,crater,#ff5faa,-10.76,-44.46,5,~17 km diameter,Winthrop is a simple impact crater 17 km across in the equatorial region of the lunar nearside
Wöhler,Moon,surface,Crater,crater,crater,#ff5faa,-38.25,31.35,5,~28 km diameter,Wöhler is a transitional complex crater 28 km across in the southern mid-latitudes of the lunar nearside
Wolf,Moon,surface,Crater,crater,crater,#ff5faa,-22.79,-16.63,5,~26 km diameter,Wolf is a transitional complex crater 26 km across in the southern equatorial belt of the lunar nearside
Wollaston,Moon,surface,Crater,crater,crater,#ff5faa,30.6,-46.98,5,~10 km diameter,Wollaston is a simple impact crater 10 km across in the northern mid-latitudes of the lunar nearside
Woltjer,Moon,surface,Crater,crater,crater,#ff5faa,44.87,-159.83,5,~44 km diameter,Woltjer is a complex impact crater 44 km across in the northern mid-latitudes of the lunar farside
Wood,Moon,surface,Crater,crater,crater,#ff5faa,43.66,-121.83,4,~84 km diameter,Wood is a complex impact crater 84 km across in the northern mid-latitudes of the lunar farside
Wreck,Moon,surface,Astronaut-named features,landing,landing,#ffe500,-9.07,15.46,5,~1 km diameter,Wreck is an astronaut-named landmark in the equatorial region of the lunar nearside
Wright,Moon,surface,Crater,crater,crater,#ff5faa,-31.55,-86.74,5,~40 km diameter,Wright is a complex impact crater 40 km across in the southern mid-latitudes of the limb region between nearside and farside
Wróblewski,Moon,surface,Crater,crater,crater,#ff5faa,-24.0,152.8,5,~22 km diameter,Wróblewski is a transitional complex crater 22 km across in the southern equatorial belt of the lunar farside
Wrottesley,Moon,surface,Crater,crater,crater,#ff5faa,-23.9,56.62,5,~58 km diameter,Wrottesley is a complex impact crater 58 km across in the southern equatorial belt of the lunar nearside
Wurzelbauer,Moon,surface,Crater,crater,crater,#ff5faa,-34.04,-16.06,4,~87 km diameter,Wurzelbauer is a complex impact crater 87 km across in the southern mid-latitudes of the lunar nearside
Wyld,Moon,surface,Crater,crater,crater,#ff5faa,-1.42,98.1,4,~103 km diameter,Wyld is a large complex crater 103 km in diameter in the equatorial region of the limb region between nearside and farside
Xenophanes,Moon,surface,Crater,crater,crater,#ff5faa,57.49,-82.01,4,~118 km diameter,Xenophanes is a large complex crater 118 km in diameter in the high northern latitudes of the limb region between nearside and farside
Xenophon,Moon,surface,Crater,crater,crater,#ff5faa,-22.79,122.05,5,~26 km diameter,Xenophon is a transitional complex crater 26 km across in the southern equatorial belt of the lunar farside
Xu Guangqi,Moon,surface,Crater,crater,crater,#ff5faa,43.06,-51.93,5,~0 km diameter,Xu Guangqi is a very small impact crater 0.0 km across in the northern mid-latitudes of the lunar nearside
Xu Xiake,Moon,surface,Crater,crater,crater,#ff5faa,-40.9,-153.76,5,~10 km diameter,Xu Xiake is a simple impact crater 10 km across in the southern mid-latitudes of the lunar farside
Yablochkov,Moon,surface,Crater,crater,crater,#ff5faa,60.78,127.58,4,~101 km diameter,Yablochkov is a large complex crater 101 km in diameter in the high northern latitudes of the lunar farside
Yakovkin,Moon,surface,Crater,crater,crater,#ff5faa,-54.42,-78.93,5,~36 km diameter,Yakovkin is a transitional complex crater 36 km across in the southern mid-latitudes of the lunar nearside
Yamamoto,Moon,surface,Crater,crater,crater,#ff5faa,58.16,161.87,4,~77 km diameter,Yamamoto is a complex impact crater 77 km across in the high northern latitudes of the lunar farside
Yangel',Moon,surface,Crater,crater,crater,#ff5faa,16.96,4.69,5,~8 km diameter,Yangel' is a simple impact crater 8 km across in the northern equatorial belt of the lunar nearside
Yerkes,Moon,surface,Crater,crater,crater,#ff5faa,14.6,51.7,5,~35 km diameter,Yerkes is a transitional complex crater 35 km across in the equatorial region of the lunar nearside
Yoshi,Moon,surface,Crater,crater,crater,#ff5faa,24.56,10.99,5,~0 km diameter,Yoshi is a very small impact crater 0.0 km across in the northern equatorial belt of the lunar nearside
Young,Moon,surface,Crater,crater,crater,#ff5faa,-41.54,50.98,5,~71 km diameter,Young is a complex impact crater 71 km across in the southern mid-latitudes of the lunar nearside
Zach,Moon,surface,Crater,crater,crater,#ff5faa,-60.92,5.25,5,~69 km diameter,Zach is a complex impact crater 69 km across in the high southern latitudes of the lunar nearside
Zagut,Moon,surface,Crater,crater,crater,#ff5faa,-31.94,21.89,4,~79 km diameter,Zagut is a complex impact crater 79 km across in the southern mid-latitudes of the lunar nearside
Zähringer,Moon,surface,Crater,crater,crater,#ff5faa,5.51,40.21,5,~11 km diameter,Zähringer is a simple impact crater 11 km across in the equatorial region of the lunar nearside
Zanstra,Moon,surface,Crater,crater,crater,#ff5faa,2.93,124.69,5,~40 km diameter,Zanstra is a complex impact crater 40 km across in the equatorial region of the lunar farside
Zasyadko,Moon,surface,Crater,crater,crater,#ff5faa,3.96,94.19,5,~10 km diameter,Zasyadko is a simple impact crater 10 km across in the equatorial region of the limb region between nearside and farside
Zeeman,Moon,surface,Crater,crater,crater,#ff5faa,-75.07,-135.06,4,~187 km diameter,Zeeman is a large complex crater 187 km in diameter in the south-polar region of the lunar farside
Zelinskiy,Moon,surface,Crater,crater,crater,#ff5faa,-28.74,166.86,5,~54 km diameter,Zelinskiy is a complex impact crater 54 km across in the southern equatorial belt of the lunar farside
Zeno,Moon,surface,Crater,crater,crater,#ff5faa,45.15,72.98,5,~67 km diameter,Zeno is a complex impact crater 67 km across in the northern mid-latitudes of the lunar nearside
Zernike,Moon,surface,Crater,crater,crater,#ff5faa,18.34,168.4,5,~51 km diameter,Zernike is a complex impact crater 51 km across in the northern equatorial belt of the lunar farside
Zhang Yuzhe,Moon,surface,Crater,crater,crater,#ff5faa,-69.07,-137.82,5,~38 km diameter,Zhang Yuzhe is a transitional complex crater 38 km across in the high southern latitudes of the lunar farside
Zhang Zhongjing,Moon,surface,Crater,crater,crater,#ff5faa,-41.56,-154.87,5,~2 km diameter,Zhang Zhongjing is a very small impact crater 2 km across in the southern mid-latitudes of the lunar farside
Zhinyu,Moon,surface,Crater,crater,crater,#ff5faa,-45.34,176.15,5,~4 km diameter,Zhinyu is a small simple impact crater 4 km across in the southern mid-latitudes of the lunar farside
Zhiritskiy,Moon,surface,Crater,crater,crater,#ff5faa,-24.84,120.26,5,~33 km diameter,Zhiritskiy is a transitional complex crater 33 km across in the southern equatorial belt of the lunar farside
Zhukovskiy,Moon,surface,Crater,crater,crater,#ff5faa,7.55,-167.28,4,~82 km diameter,Zhukovskiy is a complex impact crater 82 km across in the equatorial region of the lunar farside
Zinner,Moon,surface,Crater,crater,crater,#ff5faa,26.64,-58.86,5,~5 km diameter,Zinner is a small simple impact crater 5 km across in the northern equatorial belt of the lunar nearside
Zi Wei,Moon,surface,Crater,crater,crater,#ff5faa,44.12,-19.52,5,~0 km diameter,Zi Wei is a very small impact crater 0.0 km across in the northern mid-latitudes of the lunar nearside
Zola,Moon,surface,Crater,crater,crater,#ff5faa,-10.8,87.0,5,,Zola is an impact crater in the equatorial region of the limb region between nearside and farside
Zöllner,Moon,surface,Crater,crater,crater,#ff5faa,-7.97,18.9,5,~48 km diameter,Zöllner is a complex impact crater 48 km across in the equatorial region of the lunar nearside
Zsigmondy,Moon,surface,Crater,crater,crater,#ff5faa,59.52,-105.3,5,~67 km diameter,Zsigmondy is a complex impact crater 67 km across in the high northern latitudes of the lunar farside
Zucchius,Moon,surface,Crater,crater,crater,#ff5faa,-61.38,-50.65,5,~63 km diameter,Zucchius is a complex impact crater 63 km across in the high southern latitudes of the lunar nearside
Zupus,Moon,surface,Crater,crater,crater,#ff5faa,-17.18,-52.37,5,~35 km diameter,Zupus is a transitional complex crater 35 km across in the southern equatorial belt of the lunar nearside
Zwicky,Moon,surface,Crater,crater,crater,#ff5faa,-16.17,167.64,4,~126 km diameter,Zwicky is a large complex crater 126 km in diameter in the southern equatorial belt of the lunar farside
Aonia Terra,Mars,surface,Terra,surface,surface,#34d7d1,-60.2,262.95,2,,"Aonia Terra is an ancient highland region in the southern high latitudes on Mars, preserving densely cratered ancient crust and in many case"
Eridania Planitia,Mars,surface,Planitia,surface,surface,#34d7d1,-38.15,122.21,2,,Eridania Planitia is a plain or plateau in the southern mid-latitudes on Mars
Margaritifer Terra,Mars,surface,Terra,surface,surface,#34d7d1,-1.85,335.08,1,,"Margaritifer Terra is an ancient highland region in the equatorial region on Mars, preserving densely cratered ancient crust and in many cas"
Olympia Planitia,Mars,surface,Planitia,surface,surface,#34d7d1,81.4,180.0,2,,Olympia Planitia is a plain or plateau in the north polar region on Mars
Syrtis Major Planitia,Mars,surface,Planitia,surface,surface,#34d7d1,9.39,69.5,2,,Syrtis Major Planitia is a plain or plateau in the equatorial region on Mars
Terra Meridiani,Mars,surface,Terra,surface,surface,#34d7d1,-7.12,4.0,2,,"Terra Meridiani is an ancient highland region in the equatorial region on Mars, preserving densely cratered ancient crust and in many cases "
Xanthe Terra,Mars,surface,Terra,surface,surface,#34d7d1,1.6,311.95,2,,"Xanthe Terra is an ancient highland region in the equatorial region on Mars, preserving densely cratered ancient crust and in many cases min"
Aeolis Planum,Mars,surface,Planum,surface,surface,#34d7d1,-1.14,144.76,3,,Aeolis Planum is a plain or plateau in the equatorial region on Mars
Amenthes Planum,Mars,surface,Planum,surface,surface,#34d7d1,3.4,105.92,3,,Amenthes Planum is a plain or plateau in the equatorial region on Mars
Aonia Planum,Mars,surface,Planum,surface,surface,#34d7d1,-57.9,281.33,3,,Aonia Planum is a plain or plateau in the southern high latitudes on Mars
